id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,issuer_bank_name,issuer_bank_state,issuer_bank_type,issuer_risk_rating
2197,218,Mastercard,De bit,5932064740893460.0,Jan-23,263,NO,1,$18689,Mar-08,2009,No,Wells Fargo,CA,National,Medium
167,218,Mastercard,Cedit,5226320820755917.0,Apr-20,569,YES,1,$9300,Jan-08,2008,No,Wells Fargo,CA,National Bank,Medium
2846,218,Mastercard,Bank Debit,5721088827990781.0,Jul-22,570,YES,2,$9789,May-03,2013,No, U.S. Bank ,MN,Regional,Low
240,218,Mastercard,Debit,5031033208388940.0,Mar-24,565,YES,2,$11694,Jan-10,2012,No,Chase Bank,NY,National,Low
4091,218,Visa  ,Debit,4366735799878155.0,Jun-23,763,YES,1,$11592,Aug-98,2015,No,PNC Bank,PA,Regional,Low
6017,218,Mastercard,Credit,5102494493150212.0,Dec-14,615,YES,1,$8100,Dec-10,2010,No,Truist,NC,Regional,Medium
4465,218,Mastercard,Debit,5212081047458870.0,Nov-21,836,YES,1,$11647,Aug-17,2017,No,Discover Bank,IL,Online,Low
1976,1320,, Debit,4417317940986636.0,Apr-22,598,NO,1,"10,693",Feb-20,2020,No,Citi,NY,National,Medium
4859,42,Mastercard,Debit,5585235709223011.0,Sep-20,555,YES,1,$10776,Sep-13,2013,No,Ally Bank,MI,Online,Low
2824,42,DISCOVER,Credit,6638748785809862.0,Jun-21,943,YES,1,$6300,May-02,2011,No,Citi,NY,National,Medium
2742,42,Discover,Credit,6128331852366832.0,Feb-19,56,YES,2,$5600,Apr-15,2015,No,JPMorgan Chase,NY,National,Low
4592,1170,Vissa,Credit,4192874179326161.5,Jul-21,680,YES,1,$7900,Sep-05,2009,No,Capital One,VA,Online,Medium
4353,1170,Visa,Debit,4206608050110881.5,Nov-21,873,YES,2,$19442,Aug-10,2010,No,Citi,New York,National,Medium
2573,1531,Mastercard,CREDIT,5697281977143652.0,Feb-24,18,YES,2,$7500,Apr-08,2008,No,JPMorgan Chase,NY,National,Low
928,1275,V  ,Credit Card,4084600800745908.0,Nov-21,121,YES,2,$2000,Jan-20,2020,No,Ally Bank,MI,Online,Low
1977,1275,Visa,Debit Card,4749157487981215.0,Oct-24,568,YES,1,$10800,Feb-20,2020,No,Discover Bank,IL,Online,Low
4092,26,Amex,CR,386220000000000.0,Sep-17,281,NO,2,$3900,Aug-99,2010,No,Citi,NY,National,Medium
4868,1937, Visa ,Credit,4478591356446764.0,Oct-24,207,YES,2,$5500,Sep-13,2013,No,Citi,NY,National Bank,Medium
3,1937,Visa,CRED,4289888672554713.5,Apr-20,736,YES,2,10000000,Jan-95,2015,No,U.S. Bank,MN,Regional,Low
4193,1937,Visa,DP,4418492072049483.0,May-21,868,YES,2,-53,Aug-06,2012,No,Chase Bank,NY,National,Low
1186,1937,Mastercard,Debit,5016047912098598.0,Nov-13,561,NO,1,$17883,Feb-09,2017,No,PNC Bank,PA,Regional,Low
3327,1937,unknown,DEBIT,5663910895753021.0,Aug-24,385,YES,2,"12,212",Jun-06,2006,No,ALLY BANK,MI,Online,Low
3030,1177,VISA,Credit,4375233416487695.0,Nov-23,566,YES,1,$15800,May-09,2015,No,U.S. Bank,MN,Regional,Low
4164,1177,Mastercard,Credit,5350464215817716.0,Dec-24,315,YES,1,$26400,Aug-05,2008,No,ALLY BANK,MI,ONLINE,Low
4860,1177,Mastercard, Debit ,5167461508736953.0,Sep-21,218,YES,2,$25993,Sep-13,2013,No,Capital One,VA,Online,MEDIUM
4016,1177, Visa ,Debit (Prepaid) Card,4031671355735385.5,May-22,372,YES,2,59.00,Jul-13,2013,No,Truist,NC,Regional,Medium
3529,1032,Mastercard,Debit (Prepaid),5759154405195541.0,Aug-23,644,YES,2,$8,Jun-11,2011,No,Capital One,VA,Online,Medium
1056,1032,Mastercard,Debit,5147349032162324.0,Jul-20,325,NO,2,$1955,Feb-05,2013,No,Capital One,VA,Online,Medium
3961,397,Vissa,debit,4398726361408175.0,Sep-22,592,YES,1,$7159,Jul-10,2011,No,Citi,NY,National,Medium
3179,397,Mastercard,Debit ,5166788218031494.0,Oct-21,167,YES,1,$12172,May-16,2016,No, U.S. Bank ,MN,Regional,Low
2574,397,Mastercard,Debit,5748345653201805.0,Jan-21,704,YES,2,$10889,Apr-08,2010,No,Ally Bank,MI,Online,Low
2543,566,,Credit,5124181575265453.0,Feb-20,308,YES,2,10800.00,Apr-07,2010,No,Capital One,VA,Online Only,Medium
3122,566,Mastercard,Debit (Prepaid),5019509763985509.0,Dec-13,156,YES,1,$58,May-12,2012,No,Wells Fargo,CA,National,Medium
3439,566,Mastercard,,5578674156872455.0,Feb-23,118,YES,1,$11000,Jun-09,2009,No,U.S. Bank,MN,Regional,Low
4547,566,Amex ,Credit,304564000000000.0,Nov-24,170,YES,2,$12700,Sep-04,2008,No,Ally Bank,MI,Online,Low
5577,566,,Credit,5588638647228889.0,Sep-12,525,YES,1,limit_unknown,Nov-09,2009,No,JPMorgan Chase,NY,National,Low
3247,1581,Amex,Credit,335921000000000.0,Feb-22,743,NO,1,$11300,Jun-03,2007,No,Discover Bank,IL,Online,Low
2519,1581,Vissa,Debit,4564719638698318.0,Dec-20,446,YES,1,9999999,03/03/2028,2015,No,Truist,NC,Regional,Medium
5541,1581,Mastercard,debit,5862160658521395.0,Jan-23,117,YES,2,"1,807",Nov-08,2013,No,Capital One,VA,Online,Medium
5374,1581, DISCOVER ,Credit,6494282265479617.0,Jul-24,471,YES,1,$9700,Nov-02,2005,No,Ally Bank,MI,Online,Low
5840,1581,Mastercard,Credit,5607170404260670.0,Mar-20,51,YES,1,$12300,Dec-05,2010,No,Citi,NY,National,MEDIUM
5666,1332,V,Debit,4692209881034936.0,Oct-24,841,YES,1,$40914,Nov-11,2011,No,Truist,NC,Regional,Medium
2406,1332,Visa  ,Debit,4733764906350562.0,Sep-21,982,YES,1,$21749,Apr-99,2008,No,Ally Bank,MI,Online,Low
4880,1332,Visa,DeBiT,4318258273065777.5,Oct-24,152,YES,1,"39,491",Sep-14,2014,No,Discover Bank,IL,Online,Low
2166,1648,VVisa,Debit,4721815072237153.0,Jun-21,106,YES,2,$97352,Mar-07,2019,No,U.S. Bank,MN,Regional,Low
2624,1648,Visa,DB,4559856655520965.0,Apr-21,475,NO,2,$5921,Apr-09,2010,No,PNC Bank,PA,Regional,Low
5388,1648,Mastercard,Debit,5283029601327772.0,Oct-23,972,YES,2,$54057,Nov-03,2012,No,Citi,NY,National,Medium
1187,1648,Mastercard,Debit,5489127405017818.0,Feb-21,287,NO,2,$64565,Feb-09,2019,No,Discover Bank,IL,Online,Low
5282,1648,Visa,Credit,4699987716360968.0,Jun-22,973,YES,1,36.7k,Oct-13,2013,No,Truist,NC,Regional,Medium
4787,17,Mastercard,Debiit,5112841703970154.0,Jun-22,367,YES,1,$7175,Sep-10,2017,No,Truist,NC,Regional Bank,Medium
4962,17,Amex,Credit,396240000000000.0,Oct-24,814,YES,1,$2800,Oct-02,2011,No,Wells Fargo,CA,National,Medium
2520,349, VISA ,Credit,4957171481250708.0,Aug-23,860,YES,2,$3600,Apr-06,2006,No,Bank of America,NC,National,Medium
4314,349,Visa,Debit,4848387288995352.0,Sep-20,393,YES,1,$30348,Aug-09,2010,No,Capital One,VA,Online,Med
4843,1200,Visa,Credit ,4993894078039979.0,Jun-22,784,YES,2,limit_unknown,Sep-12,2012,No,Wells Fargo,CA,National,Medium
3505,228,Vissa,Credit,4213207721993381.0,Jan-23,746,YES,1,$1700,Jun-10,2010,No,U.S. Bank,MN,Regional,Low
4545,484,  V,Bank Debit,4597915385582398.0,Jul-06,864,YES,2,$10755,Sep-03,2020,No,JPMorgan Chase,NY,National,Low
5794,484,Mastercard,Debit,5814688468697564.0,Nov-23,196,YES,2,$61262,Jul 17 2028,2016,No,Capital One,VA,Online,Medium
3662,484,Amex,Credit,385811000000000.0,Jan-13,173,YES,1,0.00,Jul-01,2009,No,Truist,NC,Regional,Medium
1733,1099,Mastercard  ,Credit,5805568930094664.0,Jun-23,887,YES,2,$3500,Feb-20,2020,No,Chase Bank,NY,National,Low
3196,1480,Mastercard,Credit,5677473176452050.0,Jan-18,686,YES,2,$7100,May-17,2017,No,PNC Bank,PA ,Regional,Low
1188,1449,Mastercard,Debit (Prepaid),5154212510711021.0,Sep-22,821,YES,2,$51,Feb-09,2013,No,PNC Bank,PA,Regional,Low
241,1449,Mastercard,Debit,5134527149271246.0,Feb-22,755,YES,2,limit_unknown,Jan-10,2016,No,Bank of America,NC,National,Medium
1003,1449,Mastercard,Debit,5925144583646101.0,Jun-23,273,NO,2,"1,563",Feb-02,2011,No,PNC Bank,PA,Regional,Low
5707,1417,Visa,Debit,4755309590277505.0,Jul-21,531,YES,2,$37325,Nov-14,2014,No, PNC Bank ,PA,Regional,Low
2975,1417,Mastercard,Credit,5790469227539261.0,Oct-22,1,NO,1,$14200,May-08,2016,No,Wells Fargo,CA,National,Medium
3397,1417,Mastercard,Debit,5164497134993115.0,Sep-21,490,YES,1,$28815,Jun-08,2015,No,Capital One,VA,Online,Medium
1234,1417,,debit (prepaid),5082923874323795.0,Feb-21,774,YES,2,$85,Feb-10,2010,No,Discover Bank,IL,Online,Low
3920,1417,V,Debit,4551485171901900.0,Nov-18,892,YES,2,$15285,Jul-09,2009,No,Bank of America,NC,National,Medium
280,267, Mastercard ,DEBIT,5625635561969960.0,Jul-23,310,YES,2,$10636,Mar 08 2028,2011,No,Capital One,VA,Online,Medium
326,267,VVisa,Debit,4771456546451310.0,Oct-15,970,YES,1,$12891,Jan-13,2013,No,Chase Bank,NY,National,Low
4411,267,Mastercard,Debit,5404831533605189.0,Oct-21,72,YES,1,$11885,Aug-13,2013,No,Chase Bank,NY,National,Low
5389,373,Mastercard,Debit,5435311573918660.0,Feb-17,45,YES,2,$2849,Nov-03,2012,No,Capital One,VA,Online,Medium
4750,373,Visa,Debit,4623830121488860.0,Aug-23,233,YES,1,"3,867",Sep-09,2009,No,Bank of America,NC,National,Medium
261,373,Visa, Debit ,4139199465174935.0,Oct-21,9,YES,2,$6688,Jan-10,2016,No,JPMorgan Chase,NY,National,Low
2817,373,MASTERCARD,DeBiT,5422145957568718.0,Dec-20,242,YES,2,$8021,May-01,2018,No,Truist,NC,Regional,Medium
2283,1772,MASTERCARD  ,DEBIT,5306745473896520.0,May-22,271,YES,1,$27201,Mar-11,2011,No,Chase Bank,NY,National,Low
5918,1772,Vissa,Credit,4148318094287271.0,Dec-20,313,YES,2,12.8k,Dec-07,2009,No,Chase Bank,NY,National,Low
56,1772,Mastercard,Debit (Prepaid),5993362497379576.0,Mar-20,94,YES,2,$96,Jan-04,2011,No,Wells Fargo,CA,National,Medium
5657,1772, Mastercard ,Debit,5626378456369424.0,May-23,982,NO,2,ten thousand,Nov-11,2011,No, Chase Bank ,NY,National,Low
1978,1418,visa-card,Credit,4402488714330108.0,Nov-21,627,YES,1,$9100,Feb-20,2020,No,Wells Fargo,CA,National,Medium
4516,1774,Visa,Debit,4296121621030187.0,Jan-23,314,YES,1,$14546,Sep-01,2008,No,JPMorgan Chase,NY,National,Low
2003,1774,Discover,Credit,6974497425701266.0,Dec-20,192,YES,1,8.4k,Mar-97,2013,No, JPMorgan Chase ,NY,National,Low
5578,1774,Mastercard  ,Debit,5500175661325557.0,Oct-20,43,YES,2,"10,815",Nov-09,2020,No,Ally Bank,MI,Online,Low
5939,1774,Mastercard  ,Credit,5647089735442965.0,Mar-21,480,NO,1,$4000,Dec-08,2012,No,Ally Bank,MI,Online,Low
2407,964,VISA, Debit ,4086633692001413.0,May-20,881,YES,1,9999999,Apr 01 1999,2018,No,Wells Fargo,CA,National,Medium
2593,964,V,Debit,4842195195266314.0,Sep-20,497,YES,2,$2271,Apr-08,2008,No,Bank of America,NC,National,Medium
2811,964,VVisa,Debit,4780096957038020.0,Dec-07,604,YES,2,$6311,May-00,2013,No,ally bank,MI,Online,low
294,964,Amex,Credit,340046000000000.0,Feb-20,218,YES,1,$13700,Jan-12,2012,No,Ally Bank,MI,online,Low
4885,72, Mastercard ,CC,5428221818543241.0,Sep-24,953,YES,1,$14300,Sep-15,2015,No,Wells Fargo,CA,National,Medium
1734,6,Mastercard,CrEdIt,5070662282651105.0,Feb-20,516,YES,2,$14600,Feb-20,2020,No,Chase Bank,NY,National,Low
2366,1527,Mastercard,Credit,5801798801399788.0,Jun-21,527,YES,2,$7100,Mar-17,2017,No,Bank of America,NC,National,Medium
203,1433,Mastercard,Debit,5346665102858338.0,Jan-24,734,YES,1,$4534,Jan-09,2010,No,Wells Fargo,CA,National,Medium
4485,1433,Visa,Credit,4889540259167879.0,Jul-21,890,YES,2,$4200,Aug-19,2019,No,Citi,NY,National,Medium
5841,1433,Mastercard,Debit,5895798485445131.0,May-24,48,NO,1,$27117,Dec-05,2005,No,Ally Bank,MI,Online,Low
2544,1785,Mastercard,De bit,5356557830959677.0,Apr-23,125,NO,2,$14404,Apr-07,2015,No,Truist,NC,Regional,Medium
2153,1785,Mastercard,Debit  ,5456509634452108.0,Aug-12,557,YES,2,$6360,Mar-07,2016,No,Wells Fargo,CA,national,Medium
2037,1785,Mastercard,DEB,5176036831889983.0,Nov-20,119,YES,1,$4701,Mar-02,2017,No,Truist,NC,Regional,Medium
4079,1476,Mastercard,Debit,5086512779429782.0,May-24,613,YES,1,$13793,Jul-19,2019,No,Citi,NY,National,Medium
3553,1476,Master Card,Debit  ,5568197772676119.0,Dec-12,676,YES,1,$27569,Jun-12,2012,No,Capital One,VA,Online,Medium
264,1476,Amex,Credit,351119000000000.0,May-21,551,YES,1,error_value,Jan-11,2011,No,JPMorgan Chase,NY,National,Low
3990,455,Visa,Debit,4325994913282359.0,Feb-21,114,NO,1,"14,959",Jul-11,2011,No,Bank of America,NC,National,Medium
4064,455,visa,  Debit,4573359573640504.0,Oct-22,267,YES,2,limit_unknown,Jul-17,2017,No,PNC Bank,PA,Regional,Low
348,455,Mastercard,Debit (Prepaid),5146076432064543.0,Mar-22,662,YES,1,$90,Jan-15,2015,No,PNC Bank,PA,Regional,Low
1433,1553,Ame x,Credit,321390000000000.0,Feb-20,287,YES,2,$15500,Feb-20,2020,No,Bank of America,NC,National,Medium
929,1553,Visa,Credit,4037574014013949.0,May-23,634,NO,1,19.2k,Jan-20,2020,No, JPMorgan Chase ,NY,National,Low
930,532,Visa,Debit,4766814724627532.0,Jun-20,723,YES,1,16.6k,Jan-20,2020,No, Bank of America ,NC,National,Medium
3142,532,Visa,D,4777234942221867.0,Jun-23,559,YES,1,$21793,May-13,2013,No,PNC Bank,PA,Regional,Low
931,532,  Visa,DeBiT,4175156104515816.0,Jul-22,655,NO,1,$15261,Jan-20,2020,No,Truist,NC,Regional,Medium
292,532,Visa, Debit,4092634167714573.0,Apr-24,721,YES,1,$25919,Jan-11,2011,No,Capital One,VA,Online,Medium
57,1092,Mastercard,Debit,5575214152731773.0,Jan-16,88,YES,2,4.5k,Jan-04,2010,No,JPMorgan Chase,NY,National,Low
1456,1092,Discover,Credit,6731998965120910.0,Jul-22,82,YES,2,$9600,Feb-20,2020,No,Truist,NC,Regional,Medium
1979,1819,Visa,DEBIT,4086123102379527.0,Apr-24,744,YES,1,$9238,Feb-20,2020,No,Truist,NC,Regional,Medium
1735,1819,Mastercard,Debit,5674572566243618.0,Oct-22,702,YES,2,$15474,Feb-20,2020,No,U.S. Bk,MN,Regional,Low
3834,528,Amex,Credit,308645000000000.0,Jul-22,930,YES,2,$9500,Jul-08,2015,No,JPMorgan Chase,NY,National,Low
25,528,Visa,debit,4287552229905456.0,Apr-03,482,YES,1,$7030,Jan-01,2011,No,Capital One,VA,Online,Medium
5161,528,Mastercard,Debit (PREPAID),5200521526888417.0,May-20,493,YES,2,$25,Oct-09,2010,No,Capital One,VA,Online,Medium
3150,328,Mastercard,Debit,5900781818896314.0,Aug-24,694,YES,2,$15125,May-14,2014,No,Chase Bank,NY,National,Low
1263,328,  Visa,CREDIT,4737448001688514.0,Jun-20,626,YES,2,"13,200",Feb-10,2010,No,Bank of America,NC,National,Medium
4186,328,Mastercard,Debit (Prepaid),5097151873275379.0,Sep-06,617,YES,2,$130,Aug-06,2014,No,Capital One,VA,Online,Medium
364,1282,VISA,Debit,4470396121935961.5,Nov-23,109,YES,1,error_value,Jan-17,2017,No,Chase Bank,NY,National,Low
4815,1282,Master Card,Debit,5359387075130556.0,May-20,975,YES,1,$16187,Sep-11,2011,No,Citi,NY,national,Medium
4945,783,Mastercard,DeBiT,5359252107099592.0,Oct-20,401,YES,2,$1627,Oct-00,2013,No,Wells Fargo,CA,National,Medium
105,783,Mastercard,unknown,5084097673104529.0,Oct-07,908,YES,2,$5600,Jan-06,2008,No,Citi,NY,National,Medium
5795,783,Mastercard ,Credit,5637704480335686.0,Sep-24,146,YES,1,$9600,Dec-03,2016,No,Chase Bank,NY,National,Low
1434,1325,Amex,Credit,337243000000000.0,Jul-20,64,YES,1,$89900,Feb-20,2020,No,chase bank,NY,National,Low
1435,1325,Amex,CREDIT,366279000000000.0,Jul-24,517,YES,2,44.1k,Feb-20,2020,No,Bk of America,NC,National,Medium
1980,687,,Debiit,4418732012686609.5,Feb-20,79,YES,2,$19446,Feb-20,2020,No,Wells Fargo,CA,National,Medium
2266,1693,V,CC,4745663916245954.0,Aug-23,938,NO,2,$29900,Mar-10,2017,No,PNC Bank,PA,Regional,Low
5940,1693,Mastercard,Debti,5128104617797218.0,Mar-17,726,YES,1,$33506,Dec-08,2011,No,Chase Bank,NY,National,Low
932,1542,Vissa  ,Debit,4170170540626885.0,Jul-23,65,YES,1,$20971,Jan-20,2020,No,Ally Bank,MI,Online,Low
2906,1542,Mastercard,Debit (Prepaid),5712463929886788.0,Jun-20,814,YES,2,$65,May-06,2009,No,JPMorgan Chase,NY,national,Low
4829,36,Visa,DEBIT,4887792862892213.0,Jun-19,31,YES,2,$18808,Sep-11,2013,No,U.S. Bank,MN,Regional,Low
1736,36,Mastercard,Debit,5402670262764803.0,Jul-21,292,NO,2,8.7k,Feb-20,2020,No,PNC Bank,PA,Regional,Low
2611,360,Mastercard,DB,5641208271147811.0,Dec-16,668,YES,2,$28003,Apr-09,2009,No,pnc bank,PA,Regional,Low
2719,360,Mastercard,Debit,5168276651669097.0,Jul-22,939,YES,2,$15972,Apr-13,2013,No,wells fargo,CA,National,Medium
4441,360,V!sa,Debti,4005308847294609.5,Oct-18,106,YES,1,$22342,Aug-14,2014,No,Discover Bank,IL,Online,Low
3592,360,Mastercard,Debit,5008326450243575.0,Apr-20,382,NO,1,$21058,Jun-15,2015,No,Chase Bank,NY,National,Low
700,555,  Mastercard,Debit (Prepaid),5826140028493879.0,Apr-21,787,YES,2,error_value,Jan-20,2020,No,JPMorgan Chase,NY,National,Low
1981,136,VISA,Debit,4270247503047583.0,Aug-23,977,NO,1,$24605,Feb-20,2020,No,Chase Bank,ny,National,Low
701,136, Mastercard ,Debit,5941060191494195.0,Nov-21,888,YES,2,$23529,Jan-20,2020,No,Chase Bank,NY,National,Low
1982,136,visa-card,De bit,4451428446253891.0,Jan-23,354,YES,2,$20780,Feb-20,2020,No,Citi,NY,National,Medium
2710,603,Visa,Credit,4958653958330137.0,Nov-22,821,YES,2,$3900,Apr-12,2012,No,Wells Fargo,CA,National,Medium
5205,1794,Master Card,Debit,5320717372996306.0,Jul-24,264,YES,2,$4392,not available,2017,No,Bank of America,North Carolina,National,Medium
3069,329,mastercard,Credit,5376701080589928.0,Oct-20,991,YES,1,$12300,May-10,2013,No,Chase Bank,NY,National,Low
1362,329,Ame x,Credit,337550000000000.0,Apr-24,449,YES,2,11100.00,Feb-16,2016,No,U.S. Bank,MN,Regional,Low
4082,329,  Visa,DEBIT (PREPAID),4336821790834583.0,Nov-20,943,YES,2,$93,Jul-19,2019,No,Discover Bank,IL,Online,Low
4788,329, MasterCard,Credit,5028747805927867.0,Jul-24,278,YES,1,$9500,Sep-10,2015,No,JPMorgan Chase,NY,National,Low
5824,1181,Visa,Credit,4895717164008273.0,Nov-22,687,YES,1,"12,000",Dec-04,2011,No,Wells Fargo,CA,National,Medium
136,1181,Mastercard,Debit,5627821887128376.0,Jul-20,309,YES,2,$11999,Jan-07,2015,No,PNC Bank,PA,Regional,Low
3642,1181,Mastercard,Credit,5772874140116142.0,Jan-21,811,YES,2,$0,Jun-19,2019,No,Discover Bank,IL,Online,Low
5842,1181,MASTERCARD,Debit,5107765857429099.0,Sep-21,77,YES,2,$18991,Dec-05,2011,No,Chase Bank,NY,National,Low
1094,1181, Mastercard  ,DeBiT,5141288066109648.0,Oct-24,209,YES,1,$27146,Feb-06,2011,No, Citi ,NY,National,Medium
32,598,Visa,Debit (Prepaid),4405540956453724.0,Oct-24,340,YES,2,$32,Jan-02,2009,No,Bank of America,NC,National,Medium
2040,598,visa-card,DeBiT,4706797634213663.0,Apr-23,754,YES,2,$19103,Mar-02,2011,No,Capital One,VA,Online,Medium
2361,598,Visa,CR,4497075414603384.0,Oct-21,609,YES,2,$11400,Mar-16,2016,No,Wells Fargo,CA,National,Medium
5038,990,VISA,PPD,4573104032868370.0,Oct-23,912,YES,1,$75,Oct-05,2007,No, Truist ,NC,regional,Medium
2267,1777,V,Credit,4287715741686227.0,Dec-20,945,YES,1,"12,700",Mar-10,2020,No,U.S. Bank,MN,Regional,Low
5014,1777, Mastercard ,  Debit (Prepaid),5863932577604198.0,May-23,815,YES,1,$61,Oct-04,2012,No,PNC Bank,PA,Regional,Low
1207,1777,Discover,Credit,6890958566283018.0,Aug-18,17,YES,2,$24400,Feb-10,2011,No,JPMorgan Chase,NY,national,Low
4557,1777,Mastercard,Debit,5523521756936715.0,Feb-23,646,YES,2,$32895,Sep-04,2005,No,Wells Fargo,CA,National,medium
1057,1777,Mastercard,  Credit,5283200338474521.0,Sep-06,183,YES,1,$14300,Feb-05,2010,No,Discover Bank,IL,Online,Low
702,998,Mastercard,,5867990216480062.0,Nov-23,890,NO,1,"9,400",Jan-20,2020,No,Citi,NY,National,Medium
703,998,Mastercard,Debit,5278235755391641.0,Jan-24,334,YES,1,$11364,Jan-20,2020,No, PNC Bank ,PA,Regional,Low
2917,1872,Visa, Debit,4579828689268319.0,Jul-23,234,YES,1,$24308,May-06,2011,No,Discover Bank,IL,Online,Low
5819,1872,Mastercard,DeBiT,5728624930968573.0,Jul-11,308,YES,1,$26328,Dec-04,2005,No,Truist,NC,REGIONAL,Medium
2918,1872,VISA,Debit,4168297207560528.0,Jun-18,37,YES,1,21.7k,May-06,2009,No,PNC Bank,PA,Regional,Low
308,1872, Visa ,unknown,4656088751958530.0,Jan-22,257,YES,1,"23,300",Jan-12,2012,No,Ally Bank,MI,Online,Low
3962,1872,Visa, Credit,4481314542302615.0,May-23,653,YES,1,$15900,Jul-10,2013,No,Citi,New York,National,Medium
4267,1872,Mastercard,Credit,5747096332409894.0,Mar-23,145,YES,2,ten thousand,Aug-08,2011,No,Chase Bank,NY ,National,Low
933,1743,Vissa,Debit (Prepaid),4938575047755879.0,Sep-20,779,YES,1,$60,Jan-20,2020,No,Wells Fargo,CA,National,Medium
1983,1743,,DEBIT,4706273875998303.0,Feb-21,662,NO,2,15.2k,Feb-20,2020,No,Capital One,VA,Online,Medium
934,1743,Visa,Debit,4756674643883046.0,Oct-22,215,YES,2,$30870,Jan-20,2020,No,BANK OF AMERICA,NC,National,Medium
935,1743,VISA,Debit,4596537044879993.0,Mar-21,466,YES,1,$30155,Jan-20,2020,No,PNC Bank,PA,Regional,Low
2781,1000,Mastercard,Debit,5864857498399320.0,Mar-20,31,YES,1,$23088,Apr-18,2018,No,Ally Bk,MI,Online,Low
1737,1708,Mastercard, Debit,5932803595236806.0,Dec-24,567,YES,2,"23,397",Feb-20,2020,No,Bank of America,NC,National,Medium
704,1708,Mastercard,credit,5768193861918367.0,Mar-22,263,YES,2,$9100,Jan-20,2020,No,Bank of America,NC,National,Medium
936,799,V,Credit,4632633126868484.0,Feb-20,343,YES,2,6600.00,Jan-20,2020,No,Ally Bank,MI,Online,Low
2284,799,Mastercard,Credit,5608087801127195.0,Feb-20,715,YES,2,$7000,Mar-11,2011,No,JPMorgan Chase,NY,National,Low
3650,144,AMEX,Credit,367474000000000.0,Dec-01,558,YES,1,$11600,Jul-98,1997,No,Bank of America,NC,National,Med
1436,144,,Credit,375208000000000.0,Dec-22,512,YES,2,$0,Feb-20,2020,No,Chase Bank,NY,National,Low
4457,144,mastercard,Debit,5962520384384662.0,Nov-22,627,YES,2,$14699,Aug-16,2016,No,WELLS FARGO,CA,National,Medium
5247,144,Mastercard,Debit,5891798640440029.0,Jul-22,370,YES,2,$20289,Oct-11,2011,No,U.S. Bank,MN,Regional,Low
1235,781,Mastercard ,Debit,5724812856736556.0,Dec-24,821,YES,2,$16474,Feb-10,2010,No,U.S. Bank,MN,Regional,Low
1984,781,Vissa,Debit,4441537373999689.0,Feb-20,193,YES,2,3.4k,Feb-20,2020,No,Ally Bank,MI,online,Low
937,781, Visa ,Debit,4130215809450765.0,Feb-20,602,YES,2,$14679,Jan-20,2020,No, Wells Fargo ,CA,National,Medium
4388,781, Discover ,Credit,6308521512097419.0,Aug-20,770,YES,2,-4300,Aug-12,2012,No,Bank of America,NC,National,Medium
5390,1572,Mastercard,D,5146038421358947.0,Sep-21,676,YES,1,$946,Nov-03,2015,No,Discover Bank,Illinois,Online,Low
5092,1572,Mastercard,debit,5024268943997814.0,Apr-24,101,YES,2,$7720,Oct-07,2007,No,Ally Bank,MI,Online,Low
3151,1572,Master Card,Credit,5536644643614485.0,Aug-15,627,YES,2,$3500,May-14,2014,No,Chase Bank,NY,National,Low
2775,793,VISA,Credit,4030904159290027.0,Apr-23,880,YES,1,$13700,Apr-17,2017,No,JP Morgan Chase,NY,National,Low
4234,793,Visa,Credit,4707721125348403.0,Feb-24,530,YES,1,$16700,Aug-07,2007,No,ally bank,MI,Online,Low
938,1681,Visa,,4585094832412488.0,Aug-21,873,YES,1,18.8k,Jan-20,2020,No,CHASE BANK,NY,National,Low
2545,1179,Mastercard,  Debit,5575263233323319.0,Apr-20,712,YES,2,$15518,Apr-07,2011,No,Citi,NY,National,Medium
4466,1179,Visa,DEB,4381450999997195.0,Oct-24,135,YES,2,$27313,Aug-17,2017,No,Chase Bank,NY,National,Low
2612,1179,Mastercard,Debit,5517928534321046.0,Jun-22,283,YES,1,$21989,Apr-09,2009,No,Bank of America,NC,National,Medium
4760,1179,Discover,CR,6340588661070812.0,Feb-20,737,YES,1,$12900,Sep-10,2013,No,Bank of America,NC,National,Medium
5128,1179,Mastercard, Debit ,5037612210257223.0,Oct-21,213,YES,2,$20026,Oct-08,2010,No,Wells Fargo,CA,National,Medium
5283,114,Visa,debit,4997086356987452.0,Mar-23,106,YES,2,$10676,Oct-13,2013,No,Chase Bank,NY,National,Low
3398,114, MasterCard,Debit,5563288095981743.0,Jul-23,711,YES,2,$27447,Jun-08,2010,No,Chase Bank,NY,National,Low
3070,114,Mastercard,DEBIT,5471501151275219.0,Jan-19,875,YES,2,"16,617",May-10,2011,No, Ally Bank ,MI,Online,Low
939,114,  VISA ,Debit,4406180094358833.5,Sep-20,386,YES,2,$12173,Jan-20,2020,No, U.S. Bank ,MN,Regional,Low
1738,271,Mastercard,Debit,5758903151118803.0,Dec-21,876,NO,1,"2,105",Feb-20,2020,No,Discover Bank,IL,Online,Low
6112,1107,Mastercard,DeBiT,5678186427083264.0,Apr-23,765,YES,1,-16678,Dec-15,2015,No,Truist,NC,Regional,Medium
3698,1107,Mastercard,Debiit,5259128969401805.0,Mar-20,719,YES,1,$14123,Jul-03,2006,No,Chase Bank,NY,National,Low
